"exp","algo","scale","hostname","idle","iowait","irq","nice","softirq","system","user","timestamp"
"exp2","als","gigantic","cluster-cin-w-2.c.spark-186801.internal",93.1357839459865,0.425106276569142,0,0,0.0250062515628907,1.12528132033008,5.28882220555139,1513210901.21405
"exp2","als","gigantic","cluster-cin-w-3.c.spark-186801.internal",92.4931301523857,0,0,0,0.024981264051961,0.97426929802648,6.50761928553585,1513210901.21478
"exp2","als","gigantic","cluster-cin-w-4.c.spark-186801.internal",93.8311688311688,0.024975024975025,0,0,0.024975024975025,1.03646353646354,5.08241758241758,1513210901.21507
"exp2","als","gigantic","cluster-cin-w-6.c.spark-186801.internal",94.136767095887,0,0,0,0.0125015626953369,1.0501312664083,4.80060007500938,1513210901.22048
"exp2","als","gigantic","cluster-cin-w-0.c.spark-186801.internal",87.1634314339386,0.375704445835942,0,0,0,0.73888541014402,11.7219787100814,1513210901.22157
"exp2","als","gigantic","cluster-cin-w-5.c.spark-186801.internal",85.5212113627831,0.0125140783381304,0,0,0.0250281566762608,1.73945688900013,12.7017895132024,1513210901.22359
"exp2","als","gigantic","cluster-cin-w-3.c.spark-186801.internal",75.9036144578313,0.0376506024096386,0,0,0.08785140562249,1.78212851405622,22.1887550200803,1513210906.2179
"exp2","als","gigantic","cluster-cin-w-1.c.spark-186801.internal",76.1242640611299,0.0125266190655142,0.0125266190655142,0,0.100212952524114,1.7662532882375,21.9842164599775,1513210906.21934
"exp2","als","gigantic","cluster-cin-w-2.c.spark-186801.internal",75.1691305437234,0.0125281884239539,0,0,0.0626409421197695,1.64119268353796,23.1145076421949,1513210906.22011
"exp2","als","gigantic","cluster-cin-w-4.c.spark-186801.internal",77.2602053593789,0.100175306786877,0,0,0.0751314800901578,1.67793638868019,20.8865514650639,1513210906.22066
"exp2","als","gigantic","cluster-cin-w-6.c.spark-186801.internal",76.9961264525803,0.312382856428839,0,0,0.112457828314382,1.76183931025865,20.8171935524178,1513210906.22612
"exp2","als","gigantic","cluster-cin-w-0.c.spark-186801.internal",78.6877034810919,0.0500876533934385,0,0,0.0876533934385174,1.46506386175808,19.7094916103181,1513210906.22708
"exp2","als","gigantic","cluster-cin-w-5.c.spark-186801.internal",70.1432520733853,0.37697914048756,0,0,0.0879617994470973,2.19904498617743,27.1927620005026,1513210906.22774
"exp2","als","gigantic","cluster-cin-w-3.c.spark-186801.internal",59.7110552763819,0,0,0,0.238693467336683,2.26130653266332,37.7889447236181,1513210911.22194
"exp2","als","gigantic","cluster-cin-w-2.c.spark-186801.internal",54.5215100965759,0.0125423303649818,0,0,0.150507964379782,2.64643170701116,42.6690079016681,1513210911.22204
"exp2","als","gigantic","cluster-cin-w-1.c.spark-186801.internal",59.9848999622499,0.0251667295834906,0,0,0.21391720145967,2.35308921605637,37.4229268906506,1513210911.22337
"exp2","als","gigantic","cluster-cin-w-4.c.spark-186801.internal",57.7106318956871,0.100300902708124,0,0,0.238214643931795,2.45737211634905,39.493480441324,1513210911.22449
"exp2","als","gigantic","cluster-cin-w-0.c.spark-186801.internal",59.9749530369443,0,0,0,0.162805259862242,2.02880400751409,37.8334376956794,1513210911.22904
"exp2","als","gigantic","cluster-cin-w-6.c.spark-186801.internal",58.7305569493226,0.0376317109884596,0,0,0.225790265930758,2.42097340692423,38.5850476668339,1513210911.23103
"exp2","als","gigantic","cluster-cin-w-5.c.spark-186801.internal",38.8895867353348,0.150734832307499,0,0,0.200979776409999,2.97701293807311,57.7816857178746,1513210911.23165
"exp2","als","gigantic","cluster-cin-w-3.c.spark-186801.internal",37.8761283851555,0.0125376128385155,0,0,0.275827482447342,3.81143430290873,58.0240722166499,1513210916.22596
"exp2","als","gigantic","cluster-cin-w-2.c.spark-186801.internal",26.2150591790481,0.012591286829514,0,0,0.25182573659028,5.20020146058927,68.3203223369428,1513210916.22625
