"user";"system";"iowait";"softirq"
0.174847008867241;0.062445360309729;0.574497314849507;0
0.137448456828689;0.0374859427714607;0.462326627514682;0
0.1998001998002;0.0374625374625375;0.711788211788212;0
0.187406296851574;0.0624687656171914;0.499750124937531;0
0.137431284357821;0.0499750124937531;0.487256371814093;0
0.0999500249875062;0.0499750124937531;0.574712643678161;0
0.174825174825175;0.0374625374625375;0.874125874125874;0
0.162418790604698;0.249875062468766;0.0124937531234383;0.0124937531234383
0.0749531542785759;0.0249843847595253;0;0
0.112415688233825;0.0999250562078441;0.024981264051961;0.0124906320259805
0.212526565820728;0.262532816602075;0;0.0625078134766846
0.112387612387612;0.04995004995005;0.0124875124875125;0
3.48837209302326;0.775193798449612;0.0125031257814454;0.0250062515628907
0.137396952285786;0.149887584311766;0.0124906320259805;0.024981264051961
5.35937891309792;0.964187327823691;0.162784873528675;0.0125219133483596
5.28882220555139;1.12528132033008;0.425106276569142;0.0250062515628907
6.50761928553585;0.97426929802648;0;0.024981264051961
5.08241758241758;1.03646353646354;0.024975024975025;0.024975024975025
4.80060007500938;1.0501312664083;0;0.0125015626953369
11.7219787100814;0.73888541014402;0.375704445835942;0
12.7017895132024;1.73945688900013;0.0125140783381304;0.0250281566762608
22.1887550200803;1.78212851405622;0.0376506024096386;0.08785140562249
21.9842164599775;1.7662532882375;0.0125266190655142;0.100212952524114
23.1145076421949;1.64119268353796;0.0125281884239539;0.0626409421197695
20.8865514650639;1.67793638868019;0.100175306786877;0.0751314800901578
20.8171935524178;1.76183931025865;0.312382856428839;0.112457828314382
19.7094916103181;1.46506386175808;0.0500876533934385;0.0876533934385174
27.1927620005026;2.19904498617743;0.37697914048756;0.0879617994470973
37.7889447236181;2.26130653266332;0;0.238693467336683
42.6690079016681;2.64643170701116;0.0125423303649818;0.150507964379782
37.4229268906506;2.35308921605637;0.0251667295834906;0.21391720145967
39.493480441324;2.45737211634905;0.100300902708124;0.238214643931795
37.8334376956794;2.02880400751409;0;0.162805259862242
38.5850476668339;2.42097340692423;0.0376317109884596;0.225790265930758
57.7816857178746;2.97701293807311;0.150734832307499;0.200979776409999
58.0240722166499;3.81143430290873;0.0125376128385155;0.275827482447342
68.3203223369428;5.20020146058927;0.012591286829514;0.25182573659028
61.325619418941;4.47742422336813;0.0125770343353037;0.251540686706075
60.0577962055535;4.24676466892826;0.0251287850232441;0.263852242744063
54.1624874623872;3.76128385155466;0.0125376128385155;0.238214643931795
51.5026296018032;3.26821938392186;0;0.175306786877035
82.4082195213632;4.5107129432402;0.0125297581756672;0.213005888986343
48.6711172691775;6.87744048368812;0.0125960448419196;0.176344627786875
46.4532328939109;5.23540489642185;0;0.150659133709981
44.1327489041954;4.60864120225423;0.0125234815278647;0.125234815278647
37.9145728643216;6.67085427135678;0.0125628140703518;0.150753768844221
42.1639427340682;8.8559483086279;0.0253389078930698;0.101355631572279
51.3094938302695;6.88743389574415;0;0.151095441954168
41.6656246092285;3.43878954607978;0;0.100037514067775
45.5590650663298;6.55716993051169;0.0126342387871131;0.151610865445357
39.083660296165;6.69535501835211;0;0.126566257435768
35.0113264535615;5.39894286433426;0;0.113264535615404
42.6571678540182;1.89976252968379;0.0499937507811524;0.162479690038745
28.4195874984183;8.74351512084019;0.0126534227508541;0.0632671137542705
38.4201301952929;2.52879318978468;0;0.0751126690035053
49.8931220922922;5.16786118445869;0.0377216144851;0.100590971960267
45.7744702320888;5.10847628657921;0;0.100908173562059
35.0587047090014;6.04721626057316;0.0252493372048984;0.0757480116146951
40.2345227587946;6.10263522884882;0;0.126087504728281
44.6176874142447;1.70886865411002;0;0.124734938256206
31.6594443028295;9.76293652816722;0.012745347947999;0.0764720876879939
36.6545818227278;1.46268283535442;0.0250031253906738;0.0625078134766846
40.3092006033183;5.12820512820513;0.0251382604323781;0.100553041729512
38.1312177307644;6.42236494144314;0.327414683289258;0.100742979473618
35.5259822560203;8.59315589353612;0.0126742712294043;0.101394169835234
39.9345335515548;5.74090394057661;0.478408661714717;0.151076419488858
35.9757636960364;5.98333754102499;0.0252461499621308;0.113607674829588
37.317347321094;1.54864493568128;0.212314225053079;0.0749344323716748
40.5391786344167;5.3665910808768;0.0503905265810028;0.100781053162006
38.7318659329665;1.78839419709855;0.0125062531265633;0.087543771885943
