"user";"system";"iowait";"softirq"
0.112387612387612;0.0374625374625375;0.024975024975025;0
0.137431284357821;0.0249875062468766;0.0249875062468766;0
0.162357936805295;0.0374672161858374;0.0249781441238916;0
0.174912543728136;0.0124937531234383;0;0
0.174847008867241;0.0249781441238916;0.0249781441238916;0
0.0999625140572285;0.0249906285143071;0;0
0.174868848363727;0.024981264051961;0.024981264051961;0
0.199975003124609;0.32495938007749;0.0124984376952881;0.0249968753905762
0.0874344241818636;0.137396952285786;0;0.0124906320259805
0.187336080929187;0.0374672161858374;0;0
4.44083062296723;1.00075056292219;0.0125093820365274;0.0500375281461096
0.0624609618988132;0.0249843847595253;0;0
0.112387612387612;0.0374625374625375;0.024975024975025;0
0.112387612387612;0.0374625374625375;0;0
7.17505634861007;1.18958176809416;0.0250438266967193;0.0125219133483596
7.05897051474263;1.23688155922039;0.0124937531234383;0.0374812593703148
14.4629652838702;1.2031582905126;0.0125328988595062;0.0125328988595062
7.45970261152068;1.12457828314382;0.0124953142571536;0.0374859427714607
6.87022900763359;1.20135152046052;0.0125140783381304;0
7.17320669832542;1.16220944763809;0;0.0499875031242189
6.52826413206603;1.25062531265633;0;0.0250125062531266
8.11789684026477;0.736855251654802;0.0249781441238916;0.0124890720619458
8.62607825978247;0.725090636329541;0.0375046880860107;0
7.06868509946203;0.562992618541224;0.0250218941573877;0
4.39615336580492;0.262270513300862;0.0249781441238916;0.0124890720619458
4.24628450106157;0.399650305982266;0.0249781441238916;0
4.32554069258657;0.32504063007876;0.125015626953369;0
5.31316414551819;0.48756094511814;0.0875109388673584;0
11.7558966679146;1.1106951204293;0.0249594409085236;0.0124797204542618
12.3111499562992;1.36096890997628;0.0124859533025346;0.0499438132101386
23.606064402957;1.91705300087708;0.0250595163513344;0.0501190327026688
16.3132137030995;1.2925084703225;0;0
15.7341344348479;1.26423832770059;0.0125172111653524;0.0250344223307047
16.7270003744851;1.32318062663837;0;0.074897016602172
17.198248905566;1.57598499061914;0.075046904315197;0.0375234521575985
5.44022011005503;6.49074537268634;0.0250125062531266;0.0250125062531266
6.7207995003123;5.84634603372892;0.0124921923797626;0.0499687695190506
12.2765345668209;5.73821727715965;0.0125015626953369;0.0875109388673584
