"user";"system";"iowait";"softirq"
0.2125;0.025;0.025;0
0.18738288569644;0.0374765771392879;0.0374765771392879;0
0.162337662337662;0.024975024975025;0.024975024975025;0
0.124906320259805;0.024981264051961;0.024981264051961;0
0.187336080929187;0.0499562882477832;0;0.0124890720619458
0.162357936805295;0.0124890720619458;0.0374672161858374;0
0.137396952285786;0.024981264051961;0.0374718960779415;0.0124906320259805
0.0749344323716748;0.0124890720619458;0;0
0.0874235044336206;0.0249781441238916;0;0
5.16766766766767;0.875875875875876;0.025025025025025;0.0125125125125125
0.2;0.3;0.0125;0.0375
0.224943764058985;0.274931267183204;0;0.0374906273431642
0.149887584311766;0.0999250562078441;0;0
0.0999250562078441;0.0499625281039221;0;0
10.367683841921;1.40070035017509;0;0.0250125062531266
13.1375;0.875;0.1125;0
8.26776570500812;1.29886349444236;0.0124890720619458;0.0249781441238916
8.34168336673347;1.45290581162325;0.0125250501002004;0.0125250501002004
8.54101440200376;1.17720726361929;0.225422667501565;0.0751408891671885
9.2967967967968;1.3013013013013;0.025025025025025;0.0125125125125125
8.93638295213098;1.28733908261467;0.0124984376952881;0.0374953130858643
28.935156152013;2.13219616204691;0.351185250219491;0.0627116518249091
21.7184368737475;1.52805611222445;0.263026052104208;0.062625250501002
19.937343358396;1.56641604010025;0.025062656641604;0.025062656641604
21.52359437751;1.83232931726908;0.08785140562249;0.0251004016064257
18.7570621468927;1.43126177024482;0.0125549278091651;0.0502197112366604
21.6141584034141;1.45600602485252;0.263587297602611;0.0502071043052592
22.234762979684;1.69300225733634;0.0125407574617507;0.0250815149235014
52.8636021100226;2.52449133383572;0.0125596583772921;0.150715900527506
78.2926215059179;3.09745656006044;0;0.18886930244271
53.4766754683767;2.92971205834276;0.0125738714950333;0.163460329435433
58.5503963759909;2.8060903485592;0.0251667295834906;0.201333836667925
57.5829979879276;3.05583501006036;0.0125754527162978;0.163480885311871
55.5904917620425;2.60344610740787;0.0125770343353037;0.150924412023645
62.2655758338578;2.98300818124607;0.012586532410321;0.151038388923851
57.6624028091297;5.27965889139704;0;0.376222723852521
49.3221190057745;6.91689681144866;0.0125533517449159;0.288727090133066
50.213514192414;5.87792012057272;0.0125596583772921;0.326551117809596
41.0517068273092;5.52208835341365;0.0251004016064257;0.213353413654618
62.874025647473;6.02212723158159;0.0251445813427206;0.314307266784008
59.8991808443604;7.52362948960302;0.0252047889098929;0.315059861373661
36.6144200626959;4.73981191222571;0;0.238244514106583
42.7121193131971;4.02306053390149;0.0125328988595062;0.526381752099261
33.4635744895387;4.83992941769599;0;0.277287622888833
50.1134072580645;4.32207661290323;0.0252016129032258;0.390625
54.450852557673;5.39117352056168;0;0.363590772316951
44.7717789859654;7.6242255658111;0;0.505752939688962
34.7564038171773;3.80462079357107;0;0.301356102461075
33.704352176088;3.23911955977989;0.0250125062531266;0.225112556278139
33.4503510531595;4.06218655967904;0.0250752256770311;0.351053159478435
28.6899673120443;5.20492833794317;0.213728941413125;0.301734976112648
27.3697426239799;4.29378531073446;0.0251098556183302;0.288763339610797
34.2476094614997;3.92551585304479;0.0251635631605435;0.339708102667338
40.1395939086294;7.75380710659898;0.0126903553299492;0.431472081218274
23.4104046242775;5.20231213872832;0.0125659713495853;0.18848957024378
22.5106596438425;1.93127664910961;0.0125407574617507;0.213192876849762
29.5363408521303;3.1203007518797;0.025062656641604;0.25062656641604
25.1585891905608;10.1370210606445;0.241055569652372;0.253742704897234
34.6732397926937;8.7093919858425;0.0252812539501959;0.417140690178233
30.526580369486;4.32323740103054;0.0251351011687822;0.289053663440995
26.1478304742684;5.22199798183653;0.0126135216952573;0.252270433905146
19.1724137931034;1.8307210031348;0.0125391849529781;0.225705329153605
25.1133501259446;7.43073047858942;0.277078085642317;0.277078085642317
26.3888888888889;3.74124124124124;3.49099099099099;0.175175175175175
25.8064516129032;5.078125;0.0630040322580645;0.151209677419355
23.5970677451972;8.20273003033367;0.0884732052578362;0.202224469160768
33.1987891019173;6.89959636730575;0.13874873864783;0.365792129162462
20.7070071707133;5.04465970562335;0.301924770411373;0.213863379041389
16.5664160401003;2.78195488721805;0.300751879699248;0.12531328320802
24.2431886982846;6.88698284561049;0.0378405650857719;0.13874873864783
24.0919481838964;8.33121666243333;0.0381000762001524;0.101600203200406
30.9633887292265;3.98600524803199;0.0624765712857678;0.212420342371611
25.3135975915705;5.21826392373307;0.727546412443552;0.112895132965379
34.4818849759311;7.19533823156828;0.0126678489992399;0.291360526982518
23.902377657567;5.63592904767895;0.0503207950685621;0.201283180274248
18.594730238394;2.83563362609787;0.0501882057716437;0.150564617314931
24.5895428138419;6.8199040161657;0.0252589037635767;0.164182874463248
